class,desc
214609,"Inżynier geolog - geologia górnicza i poszukiwawczaPoszukuje i rozpoznaje budowę geologiczną złóż kopalin; szacuje zasoby, ich rodzaje i jakość; określa geologiczne warunki wydobywania kopalin; pobiera próbki do badań chemicznych, technologicznych, stratygraficznych itp.; rozpoznaje zagrożenia wystę"
214610,Inżynier geolog - hydrologia górniczaProwadzi badania na obecność i wielkość zasobów wody i jej składu fizykochemicznego na terenach objętych działalnością górniczą; prognozuje i określa zagrożenia wodne i sposoby ich zwalczania; opracowuje projekty odwadniania złóż kopalin oraz wtłaczania wód do gó
214690,Pozostali inżynierowie górnictwa i metalurgii
214901,"Audytor energetycznyPrzygotowuje opracowanie określające zakres oraz parametry techniczne i ekonomiczne przedsięwzięcia termomodernizacyjnego, ze wskazaniem rozwiązania optymalnego z punktu widzenia kosztów jego realizacji oraz oszczędności energii; dokonuje oceny stanu ochrony cieplnej budynku, sys"
214902,"Inspektor dozoru technicznegoPodejmuje działania zmierzające do zapewnienia bezpiecznego funkcjonowania urządzeń technicznych wykorzystywanych w ruchu kolejowym, drogowym i żegludze śródlądowej, które mogą stwarzać zagrożenie dla życia i zdrowia ludzkiego oraz mienia i środowiska; wydaje lub zawiesz"
214903,"Inżynier automatyki i robotykiZajmuje się twórczą pracą inżynierską oraz pracą badawczą w zakresie projektowania robotów i manipulatorów lub projektowania układów sterowania robotami, układów sensorycznych i robotów ze sztuczną inteligencją oraz napędów elektrycznych, współpracując z innymi specjali"
214904,"Inżynier awionikProjektuje, bada, uruchamia i wdraża do eksploatacji pokładowe urządzenia i systemy nawigacyjne; integruje cztery obszary nauki: elektronikę, informatykę, mechanikę i teletransmisję; zapewnia bezpieczeństwo i niezawodność obiektów latających; modernizuje i wyposaża statki powietrzne "
214905,"Inżynier biocybernetyki i inżynierii biomedycznejProjektuje (konstruuje) urządzenia, sprzęt i aparaty techniki medycznej; nad- zoruje produkcję, prowadzi odbiory urządzeń w zakładach produkujących; wykonuje zadania inżyniera klinicznego w szpitalach i innych placówkach służby zdrowia, w zapleczu bad"
214906,"Inżynier energetykiProjektuje oraz nadzoruje wykonawstwo i eksploatację urządzeń, instalacji sieci 
i systemów energetycznych, z uwzględnieniem systemów automatyki zabezpieczeniowej i regulacyjnej oraz komputerowych systemów sterowania 
i telekomunikacji w energetyce; odpowiada za prawidłowe dział"
214907,"Inżynier gospodarki przestrzennejWykonuje prace badawcze, analizy, ekspertyzy i opracowania w dziedzinie planowania przestrzennego, zarządzania rozwojem regionalnym i lokalnym, projektowania urbanistycznego, inżynierii środowiska oraz gospodarki 
i zarządzania nieruchomościami; przygotowuje plany z"
214908,"Inżynier klinicznyInżynier kliniczny łączy wiedzę techniczną o stosowanych w medycynie urządzeniach, aparatach i technologiach leczenia z wymaganiami środowiska medycznego; występuje w roli obiektywnego eksperta technicznego w stosunku do świata techniki medycznej."
214909,"Inżynier poligrafiiPlanuje i organizuje prace związane z procesami produkcji poligraficznej: redakcją techniczną przeznaczonych do druku czasopism, książek, albumów i in., montażem klisz fotograficznych, sporządzaniem form drukowych dla różnych technik drukowania, drukowaniem na maszynach lub urządz"
214910,"Inżynier pożarnictwaWykonuje prace organizacyjne, kontrolne, nadzorcze, analityczne i dowódcze w jednostkach organizacyjnych ochrony przeciwpożarowej, których celem jest rozpoznawanie i ocena zagrożeń, kierowanie akcjami ratowniczymi i gaśniczymi, analizowanie zabezpieczeń przeciwpożarowych obiektów"
214911,"Inżynier systemów zabezpieczeń technicznych osób i mieniaZajmuje się projektowaniem, użytkowaniem i obsługą systemów ochrony osób i mienia; odpowiada za prawidłowy przebieg procesu projektowania, instalowania, użytkowania i obsługi systemów monitoringu i ochrony osób i mienia z uwzględnieniem budowy"
214912,"Inżynier technologii betonówStosuje posiadaną wiedzę z technologii budowlanych materiałów wiążących oraz z technologii prefabrykowanych betonów w produkcji przemysłowej: cementu, wapna i gipsu, betonów komórkowych, prefabrykowanych wyrobów drobnowymiarowych, elementów wielkowymiarowych, żelbetowych,"
214913,"Inżynier technologii ceramikiStosuje posiadaną wiedzę z zakresu technologii ceramiki budowlanej, szlachetnej, i specjalnej oraz wyrobów wapienno-piaskowych w produkcji przemysłowej: cegły pełnej, wyrobów drążonych, dachówki, sączków drenarskich itp. ceramiki budowlanej, wyrobów fajansowych, kamionko"
214914,"Inżynier technologii drewnaProjektuje procesy technologiczne i kieruje przemysłową produkcją materiałów drzewnych i drewnopochodnych oraz wyrobów z drewna; prowadzi badania i wdraża postęp techniczny w tej dziedzinie, uczestniczy w projektowaniu zakładów przemysłu drzewnego."
214915,"Inżynier technologii przetwórstwa skóryPlanuje, organizuje i nadzoruje przemysłowe procesy obróbki skór oraz produkcji obuwia i innych wyrobów ze skór i materiałów skóropodobnych; prowadzi prace badawcze, projektowe i wdrożeniowe dotyczące technologii wyrobów i stosowania określonych surowców i mate"
214916,"Inżynier technologii szkłaStosuje posiadaną wiedzę z zakresu technologii szkła w produkcji przemysłowej przy wytwarzaniu szkła (budowlanego, gospodarczego, opakowaniowego, technicznego), obróbki, zdobienia oraz przetwórstwa szkła; prowadzi prace naukowe, badawcze i projektowe z zakresu technologii p"
214917,"Inżynier transportu drogowegoProwadzi prace badawcze i projektowe w zakresie transportu drogowego oraz eksploatacji dróg; planuje, organizuje, kontroluje i sprawuje nadzór nad eksploatacją i utrzymaniem dróg oraz bezpieczeństwem ruchu drogowego zgodnie z aktami prawnymi dotyczącymi transportu drogow"
214918,"Inżynier transportu kolejowegoProwadzi prace badawcze i projektowe w zakresie kolejnictwa, kieruje jednostkami zajmującymi się eksploatacją kolei, planuje, organizuje, kontroluje i sprawuje nadzór nad eksploatacją i utrzymaniem linii kolejowych oraz bezpieczeństwem ruchu kolejowego, wynikających z a"
214919,"Inżynier włókiennikPlanuje, organizuje i nadzoruje przemysłowe procesy wytwarzania wyrobów włókienniczych: przędzalniczych, tkackich, dziewiarskich, odzieżowych, włóknin i przędzin oraz prowadzi prace badawcze i projektowe dotyczące struktury i technologii wyrobów włókienniczych."
214920,Kontroler kolejowyNadzoruje bezpieczeństwo ruchu kolejowego w powierzonym rejonie.
214921,"LegalizatorSprawdza przyrządy pomiarowe w ramach legalizacji, uwierzytelnienia i wzorcowania; oblicza błędy wskazań przyrządów pomiarowych; przygotowuje dokumenty z tym związane; sprawuje nadzór nad prawidłowym stosowaniem przyrządów pomiarowych."
214922,"MetrologKonstruuje, planuje i organizuje produkcję lub eksploatację przyrządów, urządzeń metrologicznych, kontrolno-pomiarowych, przetworników i systemów kontroli we współpracy z technologami, konstruktorami, automatykami i specjalistami do spraw jakości; opracowuje programy badań przyrządów metrolo"
214923,Nanotechnolog (inżynier nanostruktur)Realizuje zadania zawodowe związane z inżynierią materiałową i nanotechnologią oraz dziedzinami pokrewnymi; rozwiązuje problemy technologiczne i naukowe związane z wytwarzaniem i zastosowaniami nanostruktur; odpowiada za rzetelną ocenę tendencji na rynku nanoprod
214924,"Specjalista do spraw ergonomii i projektowania form użytkowychDiagnozuje i opracowuje analizy poprawy warunków ergonomicznych na stanowiskach pracy; projektuje różne obiekty techniczne: maszyny, urządzenia technologiczne, pojazdy, narzędzia, wyroby codziennego użytku, zabawki, sprzęty, budowle itd. "
214925,"Specjalista do spraw pakowania i opakowańProjektuje opakowania o wielorakim przeznaczeniu dla różnych odbiorców; opracowuje technologię produkcji opakowań jednostkowych i zbiorczych, z takich materiałów, jak: szkło, papier, tektura, tworzywa sztuczne, drewno, blacha; projektuje technikę pakowania pr"
214926,Specjalista monitoringu systemów zabezpieczeń technicznych osób i mieniaOdpowiada za sprawowanie nadzoru nad systemem bezpieczeństwa technicznego osób i mienia; zajmuje się kontrolowaniem przestrzegania zasad polityki bezpieczeństwa w organizacji oraz wdrażaniem nowym rozwiązań w tym zakresie.
214927,Inżynier akustykProjektuje akustykę nowych pomieszczeń lub dokonuje adaptacji akustycznej wnętrz mieszkalnych oraz pomieszczeń użyteczności publicznej; wykonuje projekty akustyczne przestrzeni otwartych; dobiera właściwe materiały dźwiękochłonne i wykończeniowe lub urządzenia nagłaśniające; nadzoruj
214928,"Inżynier optykInżynier optyk projektuje i opracowuje różne zastosowania przemysłowe urządzeń i układów optycznych, obsługuje układy i urządzenia optyczne, urządzenia oftalmiczne; prowadzi pomiary optometryczne; projektuje i buduje układy oświetleniowe. Posiada wiedzę na temat optyki w celu projektow"
214929,"Inżynier procesu malowaniaKieruje procesem malowania powierzchni konstrukcji budowlanych, ogrodzeń i bram przemysłowych, elementów stalowych urządzeń przemysłowych, samochodów, motocykli, rowerów, tworzyw sztucznych itp.; kontroluje linie technologiczne do malowania proszkowego; sprawuje kontrolę te"
214930,"Rzeczoznawca samochodowyNa zlecenie, zgodnie z posiadanymi uprawnieniami, przeprowadza ocenę stanu technicznego pojazdów, określa ich wartość i wykonuje kosztorysy napraw pojazdów w oparciu o wymagania, zasady i metody określone w przepisach krajowych i unijnych oraz w normach."
214931,"Technolog – programista obrabiarekZajmuje się dobieraniem odpowiedniej obrabiarki do konkretnego zastosowania oraz odpowiednich półfabrykatów do wykonania detali; odpowiada za konfigurowanie obrabiarki, narzędzi i osprzętu dodatkowego oraz dobieranie optymalnych parametrów obróbki; programuje obrabi"
214932,"Inżynier inżynierii materiałowejPrzeprowadza badania własności fizykochemicznych materiałów oraz projektuje sposoby ich przetwarzania, w celu polepszenia ich własności użytkowych; opracowuje założenia podstawowe i technologiczne wytwarzania kompozytów materiałowych oraz nowych syntetycznych materiał"
214933,"Zarządca energiąZarządca energii identyfikuje, analizuje, planuje, optymalizuje i monitoruje wskaźniki wykorzystania zasobów energetycznych.

Zarządca energii jest zawodem inżynierskim wykonywanym w sferze zarządzania wykorzystaniem zasobów energetycznych organizacji. Zawód zarządca energii występ"
214934,"Inżynier inżynierii kosmicznej i satelitarnejInżynier inżynierii kosmicznej i satelitarnej opracowuje, testuje i nadzoruje produkcję systemów i programów satelitarnych. Opracowuje programy komputerowe, systemy dowodzenia i kontroli satelitów; gromadzi i przekazuje dane badawcze; testuje systemy sate"
214935,"Rzeczoznawca do spraw zabezpieczeń przeciwpożarowychRzeczoznawca do spraw zabezpieczeń przeciwpożarowych uzgadnia pod względem zgodności z wymaganiami ochrony przeciwpożarowej projekty zagospodarowania działki lub terenu, projekty architektoniczno-budowlane, projekty techniczne i projekty urządzeń p"
214990,Pozostali inżynierowie gdzie indziej niesklasyfikowani
215101,"Inżynier elektroenergetykZajmuje się projektowaniem, wykonawstwem oraz eksploatacją urządzeń i systemów elektroenergetycznych ze szczególnym uwzględnieniem nowoczesnej automatyki elektroenergetycznej zabezpieczeniowej i regulacyjnej, komputerowych systemów sterowania i telekomunikacji w elektroenerg"
215102,"Inżynier elektroenergetyk kolejowych sieci i podstacji trakcyjnychZajmuje się projektowaniem lub adaptowaniem projektów typowych lub powtarzalnych konstrukcji sieci trakcyjnej, urządzeń elektrotrakcji i elektroenergetyki kolejowej; odpowiada za prawidłowy przebieg prac budowalnych konstrukcji sieci "
215103,"Inżynier elektrykProjektuje i nadzoruje wykonawstwo sieci i systemów elektroenergetycznych oraz maszyn, aparatów i urządzeń elektrycznych, prowadzi i nadzoruje eksploatację urządzeń, instalacji i sieci lub prowadzi prace badawcze dotyczące materiałów elektrotechnicznych, nowych rozwiązań konstrukcyj"
215104,Inżynier elektryk automatykOdpowiada za realizację projektów w zakresie systemów elektrycznych i automatyki; projektuje instalacje elektryczne; zajmuje się audytami i kontrolą stanu faktycznego systemów automatyki przemysłowej oraz rozwiązywaniem pojawiających się problemów technicznych.
215105,"Inżynier techniki świetlnejZajmuje się konstruowaniem i projektowaniem układów, systemów i urządzeń oświetleniowych oraz ich zasilaniem; odpowiada za sterowanie pracą w zakresie regulacji oświetleniowych układów elektroenergetycznych."
215106,"Inżynier urządzeń i systemów energetyki odnawialnejZajmuje się projektowaniem urządzeń i systemów energetyki z wykorzystaniem odnawialnych źródeł energii, tj.: elektrociepłowni i elektrowni wodnych i wiatrowych, systemów geotermalnych, układów fotowoltaniki, biomasy, biopaliw itp.; odpowiada za moni"
215190,Pozostali inżynierowie elektrycy
215201,"Inżynier elektronikProjektuje rozwiązania techniczne i konstrukcyjne urządzeń i sprzętu elektronicznego, sprzętu informatycznego, podzespołów mikrofalowych; nadzoruje montaż i odbiór jakościowy sprzętu; opracowuje i nadzoruje procesy technologiczne wytwarzania materiałów i elementów elektronicznych;"
215202,"Inżynier mechatronikZajmuje się projektowaniem, wytwarzaniem i eksploatacją produktów mechatronicznych oraz sporządzaniem analiz produktów mechatronicznych w ich otoczeniu, np.: elektrycznych układów napędowych oraz układów sterowania maszyn i urządzeń mechatronicznych, wykorzystując do tego sieci k"
