class,desc
132302,"Kierownik małego przedsiębiorstwa budowlanego Zarządza i koordynuje pracą małego przedsiębiorstwa budowlanego; kreuje, wdraża i kontroluje realizację planów krótko-, średnio- i długoterminowych; tworzy strategię przedsiębiorstwa; odpowiada za kontakty i pozyskiwanie i obsługę klientów prac budowlanych."
132390,Pozostali kierownicy do spraw budownictwa Opis w opracowaniu Opis w opracowaniu
132401,"Kierownik działu logistyki Zarządza łańcuchem dostaw w firmie; organizuje i nadzoruje działalność dystrybucyjno-logistyczną na podległym terenie; kontroluje koszty transportu, pakowanie itp.; nadzoruje gospodarkę magazynową; optymalizuje system logistyczny firmy."
132402,"Kierownik działu transportu Odpowiada za planowanie, organizację i kontrolę pracy działu transportu; projektuje, wdraża i zarządza operacjami transportu w kraju i zagranicą; negocjuje umowy z zewnętrznymi firmami transportowo-spedycyjnymi; kontroluje i ocenia realizację umów przez przewoźników; decyduje o zakupie samochodów 
i o ich wyposażeniu; odpowiada za szkolenia kierowców."
132403,Kierownik działu zakupów
132404,"Kierownik magazynu Planuje, realizuje i kontroluje sprawny przepływ oraz magazynowanie surowców, materiałów i wyrobów gotowych w celu zapewnienia realizacji harmonogramu produkcji; organizuje pracę podległego zespołu oraz przydziela zadania zgodnie z bieżącymi potrzebami; optymalizuje procesy w obszarze gospodarki magazynowej i logistyki; buduje efektywną współpracę z klientami firmy; sporządza raporty i analizy zapasów i przepływu magazynowanych towarów. planowanie zagospodarowania przestrzeni magazynowej oraz sprawnego przepływu oraz magazynowania towarów;planowanie zamówień i prognozowanie wielkości zapasów;kontrola zasobów magazynu;nadzorowanie prawidłowości i terminowości obsługi klientów wewnętrznych i zewnętrznych;organizacja pracy podległego zespołu w trakcie trwania zmiany;prowadzenie gospodarki magazynowej;przestrzeganie norm i procedur obowiązujących w firmie w celu zapewnienia prawidłowego obrotu towaru w magazynie;kontrolowanie zasobów magazynu;przygotowanie i zarządzanie budżetem magazynu;udział w inwentaryzacjach oraz odpowiedzialność za zgodność stanów magazynowych;systemowa obsługa dokumentacji magazynowej;współpraca z działem zakupów;administrowanie reklamacjami dotyczącymi problemów z dostawcami;aktualizacja stanu zapasów magazynowych;nadzorowanie prac porządkowych w obrębie magazynu;dbałość o wysoki poziom bezpieczeństwa pracy w podległym obszarze,przestrzeganie przepisów bhp i ppoż. Brak"
132405,"Kierownik przedsiębiorstwa spedycyjnego Zarządza i koordynuje pracę przedsiębiorstwa spedycyjnego; kreuje, wdraża i kontroluje realizacje planów krótko-, średnio- i długoterminowych, tworzy strategię przedsiębiorstwa spedycyjnego; odpowiada za kontakty, pozyskiwanie i obsługę klientów, zarządza pracownikami przedsiębiorstwa."
132406,"Kierownik przedsiębiorstwa transportowego Zarządza i koordynuje pracą przedsiębiorstwa transportowego; kreuje, wdraża 
i kontroluje realizację planów krótko-, średnio- i długoterminowych; tworzy strategię przedsiębiorstwa; odpowiada za kontakty, pozyskiwanie i obsługę klientów w zakresie usług transportowych; odpowiada za realizacje zleceń transportowych."
132407,Zawiadowca stacji Sprawuje nadzór nad infrastrukturą kolejową: stacją i podległymi punktami ekspedycyjnymi; nadzoruje i kontroluje wykonywanie zadań przez podległych pracowników; nadzoruje akcje usuwania skutków awarii na powierzonym obszarze.
132408,"Kierownik punktu skupu Zarządza i koordynuje pracą punktu skupu makulatury, złomu, szkła, palet, opakowań itp. surowców wtórnych; kreuje, wdraża i kontroluje realizację planów krótko-, średnio- i długoterminowych; odpowiada za kontakty z klientami i realizowanie planów pozyskiwania surowców."
132409,Kierownik do spraw handlu zagranicznego Opis w opracowaniu Opis w opracowaniu Opis w opracowaniu
132410,Kierownik do spraw optymalizacji zasobów Opis w opracowaniu Opis w opracowaniu Opis w opracowaniu
132411,Kierownik do spraw transportu rurociągowego Opis w opracowaniu Opis w opracowaniu Opis w opracowaniu
132412,Kierownik do spraw zarządzania flotą samochodową Opis w opracowaniu Opis w opracowaniu Opis w opracowaniu
132490,Pozostali kierownicy do spraw logistyki i dziedzin pokrewnych Opis w opracowaniu Opis w opracowaniu
133001,"Kierownik działu informatyki Zarządza i organizuje pracę działu informatyki; nadzoruje bezpieczeństwo danych elektronicznych; bierze udział w tworzeniu, rozliczaniu i kontrolowaniu budżetu działu IT; koordynuje projekty informatyczne działu."
133002,"Kierownik działu w przedsiębiorstwie telekomunikacyjnym Kieruje działem działalności podstawowej w przedsiębiorstwie telekomunikacyjnym zgodnie z wytycznymi przełożonych; koordynuje pracę podległego działu z kierownikami innych wewnętrznych jednostek organizacyjnych; planuje, nadzoruje i koordynuje zakup, rozwój, utrzymanie 
i użytkowanie systemów komputerowych i telekomunikacyjnych niezbędnych do zapewnienia ciągłości pracy działu."
133003,"Kierownik przedsiębiorstwa informatycznego Kieruje działalnością przedsiębiorstwa informatycznego; opracowuje i wdraża strategię i plany krótko-, średnio- i długoterminowe przedsiębiorstwa; odpowiada za realizację celów strategicznych; odpowiada za nadzorowanie legalności wykorzystywanego oprogramowania oraz za zapewnianie bezpieczeństwa systemów informatycznych i informacji w przedsiębiorstwie; zarządza pracownikami przedsiębiorstwa informatycznego."
133004,"Kierownik przedsiębiorstwa telekomunikacyjnego Kieruje działalnością przedsiębiorstwa telekomunikacyjnego; opracowuje i wdraża strategię i plany krótko-, średnio- i długoterminowe przedsiębiorstwa; odpowiada za realizację celów strategicznych; zarządza podległymi pracownikami przedsiębiorstwa telekomunikacyjnego."
133005,"Kierownik rozwoju technologii informatycznych Planuje, koordynuje i nadzoruje pracę w zakresie rozwoju technologii informatycznych wykorzystywanych w organizacji; zarządza pracą podległych pracowników; stosuje się do przepisów ustawy o świadczeniu usług drogą elektroniczną w zakresie odnoszącym się do działalności organizacji."
133006,"Kierownik rozwoju technologii telekomunikacyjnych Planuje, koordynuje i nadzoruje pracę w zakresie rozwoju technologii telekomunikacyjnych; nadzoruje i koordynuje projekty mające na celu rozwijanie wykorzystywanych technologii telekomunikacyjnych w organizacji; zarządza podległymi pracownikami."
133007,"Kierownik sieci informatycznych Odpowiada za budowę, zarządzanie i udoskonalenie sieci informatycznych; zarządza podległym zespołem"
133090,Pozostali kierownicy do spraw technologii informatycznych i telekomunikacyjnych Opis w opracowaniu Opis w opracowaniu
134101,Kierownik centrum rozrywki dla dzieci Zarządza centrum rozrywki dla dzieci i zatrudnionym w nim personelem; prowadzi działania sprzedażowe i marketingowe usług oferowanych przez centrum; reprezentuje centrum na zewnątrz.
134102,"Kierownik przedszkola Planuje, nadzoruje, koordynuje i ocenia świadczenie opieki nad dziećmi w przedszkolu."
134104,"Kierownik żłobka / klubu dziecięcego Kierownik żłobka / klubu dziecięcego opracowuje, wdraża i monituje procedury i standardy świadczonych usług w celu zapewnienia właściwej rekrutacji oraz zgodnych ze standardami ustawowymi warunków bytowych, usług opiekuńczych i wychowawczych nad dziećmi w wieku do lat 3. Samodzielnie podejmuje decyzje i ponosi odpowiedzialność za zaistniałe zdarzenia, dostosowując bieżącą działalność żłobka / klubu dziecięcego do obowiązujących przepisów."
134105,"Kierownik placówki wsparcia dziennego Kierownik placówki wsparcia dziennego odpowiada za organizację i nadzór nad prawidłowym działaniem placówki; opracowuje, wdraża i monituje procedury i standardy świadczonych usług w celu zapewnienia właściwej rekrutacji oraz warunków bytowych i wychowawczych nad wychowankami. Samodzielnie podejmuje decyzje i ponosi odpowiedzialność za zaistniałe zdarzenia, dostosowując bieżącą działalność placówki wsparcia dziennego do obowiązujących przepisów prawa."
134106,"Dyrektor ośrodka adopcyjnego Dyrektor ośrodka adopcyjnego odpowiada za przeprowadzenie procedur  adopcyjnych zgodnie z najlepszym interesem dziecka i poszanowaniem jego praw. Kieruje, organizuje i nadzoruje prawidłowe działanie podległej jednostki. Samodzielnie podejmuje decyzje i ponosi odpowiedzialność za zaistniałe zdarzenia, dostosowując bieżącą działalność ośrodka adopcyjnego do obowiązujących przepisów prawa w tym zakresie."
134107,"Dyrektor placówki opiekuńczo-wychowawczej Dyrektor placówki opiekuńczo - wychowawczej (typu socjalizacyjnego, interwencyjnego, specjalistyczno-terapeutycznego) odpowiada za organizację i  nadzór nad działaniami placówki oraz właściwe sprawowanie opieki nad dziećmi, zgodnie z poszanowaniem ich praw. Samodzielnie podejmuje decyzje i ponosi odpowiedzialność za prawidłowe prowadzenie gospodarki finansowej i materiałowej podległej placówki oraz za zaistniałe zdarzenia dostosowując jej działalność do obowiązujących przepisów prawa w tym zakresie."
134190,Pozostali kierownicy / dyrektorzy w instytucjach opieki nad dziećmi Opis w opracowaniu Opis w opracowaniu
134201,"Kierownik hospicjum Planuje, organizuje i nadzoruje pracę hospicjum; ustala wewnętrzny regulamin organizacyjny; odpowiada za prowadzenie właściwej polityki kadrowej; nadzoruje przestrzeganie przepisów prawa w hospicjum, w szczególności przestrzeganie praw pacjenta."
134202,"Kierownik komórki organizacyjnej podmiotu leczniczego Planuje, organizuje i nadzoruje pracę komórki organizacyjnej podmiotu leczniczego (na przykład: gabinetu medycyny szkolnej, gabinetu medycyny pracy, gabinetu stomatologicznego itp.); zarządza podległym personelem; odpowiada za efektywne funkcjonowanie komórki organizacyjnej podmiotu leczniczego; zarządza finansami komórki organizacyjnej i odpowiada za sprawozdawczość w tym zakresie."
134204,"Kierownik podmiotu leczniczego Planuje, organizuje i nadzoruje pracę podmiotu leczniczego (m.in. szpitala, zakładu leczniczego, instytutu badawczego, zakładu opiekuńczo-leczniczego itp.); ustala wewnętrzny regulamin organizacyjny; odpowiada za prowadzenie właściwej polityki kadrowej; nadzoruje przestrzeganie przepisów prawa w podmiocie leczniczym, w szczególności w zakresie przestrzeganie praw pacjenta; zarządza finansami podmiotu leczniczego i odpowiada za sprawozdawczość w tym zakresie."
134205,"Pielęgniarka oddziałowa Planuje, organizuje i kontroluje pracę zespołu pielęgniarskiego i personelu pomocniczego, bierze udział w bezpośredniej opiece nad chorym oraz sprawuje funkcje administracyjne związane z działalnością oddziału szpitalnego. planowanie pracy własnej i podległego personelu (harmonogramy dzienne i okresowe);dobór prawidłowych metod postępowania pielęgnacyjnego stosownie do kwalifikacji personelu;zbieranie informacji, podejmowanie decyzji dot. podziału i przydziału pracy, zapewnienie warunków realizacji zadań;prowadzenie nadzoru, oceny i kontroli pracy podległego personelu zgodnie z obowiązującymi przepisami, kodeksem etyki zawodowej, opiniami pacjentów i personelu lekarskiego;organizowanie zaopatrzenia w leki (pobieranie leków z apteki oraz kontrola ich przechowywania i podawania zgodnie z obowiązującymi przepisami oraz zasadami higieny i aseptyki);organizowanie czasu wolnego chorych (np. udział w przyjmowaniu na oddział, wypisywanie pacjenta, czuwanie nad żywieniem) oraz wykonywanie zróżnicowanych czynności pielęgnacyjnych i leczniczych;organizowanie i wpływ na prawidłową realizację zadań z zakresu profilaktyki i promocji zdrowia w stosunku do chorych i ich rodzin/opiekunów;uczestnictwo w tworzeniu planu opieki, poszukiwanie i proponowanie nowych rozwiązania na rzecz usprawniania pracy oraz poprawy jakości udzielanych świadczeń;monitorowanie, ocena i analiza jakości pielęgnowania chorych;zapewnienie planowego i terminowego wykonanie zabiegów pielęgnacyjnych;dbałość o poziom satysfakcji pacjentów z udzielanych świadczeń pielęgniarskich;zapewnienie właściwego przepływ informacji o pacjencie między wszystkimi członkami zespołu medycznego;prowadzenie dokumentacji (dokumentowanie działalności pielęgnacyjnej na oddziale oraz stanu zdrowia pacjentów);udzielanie pomocy nowym pracownikom w procesie adaptacji do zadań zawodowych (instruktaż z zakresu teorii i praktyki, demonstracja, sprawowanie kontroli, mediacja w sytuacjach konfliktowych itp.;dbałość o zabezpieczenie mienia oddziału;nadzorowanie stanu sanitarno-epidemiologicznego oddziału;współpraca z personelem lekarskim a także z innymi oddziałami i placówkami znajdującymi się na terenie szpitala;współpraca z lekarzem i dietetykiem w sprawie żywienia pacjentów (diety);inicjowanie i nadzorowanie procesu doskonalenia zawodowego podległego personelu (w zależności od indywidualnych potrzeb oraz możliwości organizacyjnych i ekonomicznych placówki szpitalnej). Brak"
