code,var,desc
121303,skills,sprawować nadzór; podejmować wysiłki na rzecz zapewnienia rozwoju przedsiębiorstwa; sporządzać sprawozdania dotyczące ogólnego zarządzania przedsiębiorstwem; zarządzać personelem; angażować się w bieżącą działalność przedsiębiorstwa; społeczna odpowiedzialność przedsiębiorstw; pośredniczyć w kontaktach z kadrą zarządzającą; kierować się etycznym kodeksem postępowania w biznesie; opracowywać plan finansowy; zapewniać zgodność działalności przedsiębiorstwa z prawem; planować procedury w zakresie zdrowia i bezpieczeństwa; polityki obowiązujące w przedsiębiorstwach; zawierać umowy handlowe; planowanie strategiczne; przestrzegać norm przedsiębiorstwa; przyjmować odpowiedzialność za zarządzanie przedsiębiorstwem zarządzać zamówieniami; wdrażać w działaniach lokalnych wytyczne opracowane w siedzibie głównej; posługiwać się różnymi językami w mowie; zarządzać ryzykiem finansowym; pośredniczyć w kontaktach z organami na szczeblu lokalnym; prawo gospodarcze; zarządzanie łańcuchem dostaw; opracowywać strategie przedsiębiorstwa; prawo spółek; tworzyć w miejscu pracy atmosferę sprzyjającą ustawicznemu doskonaleniu zawodowemu; podejmować strategiczne decyzje biznesowe; handel międzynarodowy; nadzorować kontrolę jakości; prognozy finansowe; sprawozdania finansowe; dokonywać syntezy informacji finansowych; wchodzić w interakcję z radą dyrektorów; analizować tendencje na rynkach finansowych; budować relacje biznesowe; opracowywać strategie generowania zysków; zarządzanie marketingiem; negocjować z zainteresowanymi stronami; opracowywać polityki organizacyjne; zarządzać systemami usprawniającymi pracę biurową; zarządzanie zasobami ludzkimi; analizować cele biznesowe; pożyczki udzielane przedsiębiorstwom; koordynować wysiłki na rzecz rozwoju przedsiębiorstwa; planować cele średnio- i długoterminowe; delegować działania; wymieniać się dobrymi praktykami z pracownikami jednostek zależnych; pozyskiwać nowe zamówienia regionalne; realizować plan marketingowy; opisywać sytuację finansową danego regionu; utrzymywać relacje z klientami; orientować się w bieżącej sytuacji politycznej; operacje związane z jednostkami zależnymi; jurysdykcja organu nadzoru finansowego; analizować ryzyko finansowe; nawiązywać kontakt z przedstawicielami innych kultur; zarządzanie finansami; budować zespoły w ramach organizacji w oparciu o kompetencje; zarządzać budżetem; przestrzegać zobowiązań ustawowych; księgowość; przekazywać założenia planów biznesowych współpracownikom; opracowywać strukturę organizacyjną; wykazywać się zmysłem biznesowym; sporządzać sprawozdania finansowe; działalność bankowa; śledzić kluczowe wskaźniki skuteczności działania; tworzyć sieć specjalistów w danej dziedzinie; oceniać wydajność współpracowników organizacji; zasady zarządzania w biznesie; zasady marketingu; przygotowywać sprawozdania finansowe; modelowanie procesów biznesowych; planowanie wejścia na rynek; zarządzanie kosztami; pełnić godną naśladowania rolę przywódczą w organizacji; analizować procesy biznesowe; analizować plany biznesowe; kontrolować zasoby finansowe; zatrudniać nowych pracowników; zarządzanie projektami; kierować się założeniami strategicznymi w codziennej pracy; kształtować kulturę korporacyjną
121902,occupation_name,kierownik ds. obsługi biznesu
121902,occupation_alternative_names,kierownik ds. usług doradztwa aktuarialnego; kierownik działu pocztowego; kierownik agencji reklamowej
121902,occupation_description,Kierownicy ds. obsługi biznesu ponoszą odpowiedzialność za świadczenie usług przedsiębiorstwom. Organizują świadczenie usług dostosowanych do potrzeb klienta i nawiązują kontakt z klientami w celu uzgodnienia zobowiązań umownych dla obu stron.
121902,skills,podejmować profesjonalne działania administracyjne; określać potrzeby klientów; podejmować strategiczne decyzje biznesowe; wdrażać zarządzanie strategiczne; dbać o prawidłowe zarządzanie zamówieniami; prowadzić osobistą dokumentację administracyjną; konsultować się z klientami biznesowymi; sporządzać sprawozdania na temat wykonywanych prac; planowanie strategiczne; opracowywać plany biznesowe; administracja biurowa; zawierać umowy handlowe; planować pracę zgodnie z przychodzącymi zamówieniami; wdrażać plany strategiczne; zarządzać systemami administracyjnymi; określać niezbędne zasoby ludzkie; zapewniać zgodność z przepisami w zakresie zakupu i zamówień; zarządzać budżetem; szacować zasoby finansowe zarządzać personelem; zasady komunikacji; polityki obowiązujące w przedsiębiorstwach; postępować zgodnie z polityką przedsiębiorstwa; zarządzać zamówieniami; negocjować warunki umów sprzedaży; zarządzanie infrastrukturą w organizacji; planować politykę zarządzania obiektami; kontrolować zasoby finansowe; promować usługi związane z zarządzaniem obiektami; stosować strategie organizacyjne dotyczące systemów; zarządzać zasobami fizycznymi; analizować potencjał członków personelu; negocjować umowy z dostawcami usług; strategie organizacyjne; prawo umów; procedury obowiązujące w dziale zasobów ludzkich; poddawać pracowników coachingowi; komunikacja; pomagać w opracowywaniu praktyk na rzecz zapewnienia dobrego samopoczucia pracowników; przeprowadzać badania strategiczne
121904,occupation_name,kierownik projektu
121904,occupation_alternative_names,koordynatorka projektu; koordynator projektu
121904,occupation_description,"Kierownicy projektu dbają o to, by projekt został ukończony w terminie, w ramach budżetu oraz aby jego cele były realizowane. Nadzorują realizację projektu, zarządzają zespołem, zapewniają najefektywniejsze zasoby i zapewniają, że wszystkie zainteresowane strony są zadowolone."
121904,skills,tworzyć specyfikacje projektu; przestrzegać norm przedsiębiorstwa; planować procedury w zakresie zdrowia i bezpieczeństwa; zarządzać budżetem; szkolić pracowników; wyznaczać codzienne priorytety; nadzorować codzienne działania informacyjne; zarządzać informacjami dotyczącymi projektu; zapewniać przestrzeganie wymogów prawnych; normy jakości; szacować czas pracy; pośredniczyć w kontaktach z kadrą zarządzającą; przeprowadzać analizę ryzyka; zajmować się planowaniem zasobów; zarządzać logistyką; podejmować wysiłki na rzecz zapewnienia rozwoju przedsiębiorstwa; zapewniać dostępność wyposażenia; identyfikować wymogi prawne; opracowywać plany biznesowe; społeczna odpowiedzialność przedsiębiorstw; zarządzać dostawami; zarządzać personelem; zapewniać odpowiedni stan urządzeń; polityka zarządzania ryzykiem wewnętrznym; stosować zasady zarządzania konfliktami; budować relacje biznesowe; przekazywać sprawozdania dotyczące analizy kosztów i korzyści; zarządzać projektem zarządzać standardowym systemem planowania wykorzystania zasobów w przedsiębiorstwie; utrzymywać relacje z zainteresowanymi stronami; kontrolować wydatki; sporządzać sprawozdania finansowe; negocjować z zainteresowanymi stronami; sporządzać sprawozdania na temat wykonywanych prac; zarządzać wskaźnikami projektu; strategia crowdsourcingu; rekrutować pracowników; stosować zasady zarządzania zmianami; metody zapewniania jakości; utrzymywać relacje z dostawcami; całościowa kontrola jakości; strategia wykorzystywania zasobów wewnętrznych; ochrona radiologiczna; strategia outsourcingu
122105,occupation_name,kierownik ds. promocji
122105,occupation_alternative_names,kierownik ds. promocji i marketingu; kierownik ds. reklamy i promocji; dyrektor ds. reklamy i promocji
122105,occupation_description,"Kierownicy ds. promocji planują i wdrażają programy promocyjne w punktach sprzedaży produktów. Koordynują wszystkie wysiłki ze strony pracowników, materiałów reklamowych below the line (BTL) oraz konwencjonalnych działań reklamowych w celu zwiększenia świadomości na temat konkretnej promocji."
122105,skills,działania reklamowe skierowane do odbiorcy indywidualnego BTL; zasady komunikacji; analizować ankiety dotyczące obsługi klienta; strategie cenowe; wyznaczać mierzalne cele marketingowe; integrować strategie marketingowe ze strategią globalną; planować strategię marketingową; analizować czynniki wewnętrzne dotyczące przedsiębiorstw; śledzić kluczowe wskaźniki skuteczności działania; zarządzać obsługą materiałów promocyjnych; oceniać treści marketingowe; identyfikować potencjalne rynki dla przedsiębiorstw; badanie rynku; pośredniczyć w kontaktach z agencjami reklamowymi; strategia dotycząca marketingu treści; zapewniać dostępność obiektów użyteczności publicznej na miejscu; przekazywać założenia planów biznesowych współpracownikom; opracowywać plany mediów; zarządzać rentownością; analizować sprawozdania pisemne dotyczące pracy; przygotowywać roczny budżet marketingowy; współpracować przy opracowywaniu strategii marketingowych; planować kampanie marketingowe; tworzyć sieć specjalistów w danej dziedzinie; przeprowadzać badanie rynku; koordynować wysiłki na rzecz rozwoju przedsiębiorstwa; przyciągać uwagę innych osób; społeczna odpowiedzialność przedsiębiorstw; kształtowanie się cen na danym rynku; kierować się założeniami strategicznymi w codziennej pracy; analizować tendencje zakupowe konsumentów; zarządzać budżetem; kompozycja marketingowa; analizować poziomy sprzedaży produktów; pośredniczyć w kontaktach z osobami zarządzającymi kanałami dystrybucji; analizować czynniki zewnętrzne dotyczące przedsiębiorstw planować wydarzenia; oceniać kampanie reklamowe; koordynować wydarzenia; promować wydarzenie; techniki zarządzania marką; wykorzystywać narzędzia analityczne do celów komercyjnych; analizować układ graficzny materiałów reklamowych; koordynować działania w ramach planów marketingowych; pomagać w działaniach praktycznych przy opracowywaniu kampanii marketingowych; oceniać rentowność; angażować zasoby ludzkie; zarządzanie marketingiem; zapewniać obsługę wydarzeń; zarządzać montażem elementów konstrukcyjnych na potrzeby wydarzeń; zarządzać kanałami dystrybucji; zatwierdzać kampanie reklamowe; przewidywać zapotrzebowanie na usługi gastronomiczne; zarządzanie mediami społecznościowymi
122301,occupation_name,kierownik ds. rozwoju produktu
122301,occupation_alternative_names,kierownik działu innowacji
122301,occupation_description,"Kierownicy ds. rozwoju produktu koordynują opracowywanie nowych produktów od początku do końca. Otrzymują oni briefingi i rozpoczynają działania na rzecz rozwoju nowego produktu, biorąc pod uwagę kryteria projektowania, kryteria techniczne i koszty. Prowadzą badania na temat potrzeb rynku i tworzą prototypy nowych produktów w odniesieniu do niewykorzystanych możliwości rynkowych. Kierownicy ds. rozwoju produktu również poprawiają jakość technologiczną."
122301,skills,analizować tendencje zakupowe konsumentów; analizować dane dotyczące klientów; przestrzegać norm przedsiębiorstwa; planować zarządzanie produktem; opracowywać nowe produkty; badanie rynku; planować obsługę klienta; wyciągać wnioski z wyników badań rynku; cykl życia produktu ICT; łączyć technologie biznesowe z doświadczeniami użytkowników; projektować prototypy; przeprowadzać badanie rynku; określać wymagania techniczne; opracowywać projekt produktu; obliczać koszty projektu; obliczać koszty produkcji; zarządzać budżetem zapewniać zgodność z przepisami środowiskowymi; zasięgać opinii personelu technicznego; zarządzać obsługą klienta; przygotowywać sprawozdania z badań rynkowych; zarządzanie kosztami; przeprowadzać metalurgiczną analizę strukturalną; analizować trendy kulturowe; pośredniczyć w kontaktach z inżynierami; tworzyć plany techniczne; analizować tendencje ekonomiczne; testować wyroby; rozwiązywać problemy; rodzaje procesów wytwarzania metali; wymogi prawne produktów ICT; kompozycja marketingowa; posługiwać się różnymi językami w mowie; chemia; usprawniać procesy biznesowe; identyfikować nisze rynkowe; optymalizować wyniki finansowe; wykonywać pracę w ramach zespołów zajmujących się produkcją metali; myśleć analitycznie; normy jakości; procesy inżynierii; rysunki projektowe; utrzymywać relacje z klientami; zarządzać testami produktu; zasady marketingu; pośredniczyć w kontaktach ze specjalistami w danej dziedzinie; kierować zespołem; opracowywać narzędzia promocyjne; projektować elementy metalowe; fizyka; procesy innowacyjne; zapewniać zgodność produktów z wymogami regulacyjnymi; pośredniczyć w kontaktach z kadrą zarządzającą; oceniać poziom informacji zwrotnej od klientów
