;id_unit;job_title;kod_zawodu1;kod_zawodu2;kod_zawodu3;job_description
;1055972;Samodzielna Księgowa - właściciel nieruchomości komercyjnych;331301;331301;331301;"Samodzielna Księgowa - właściciel nieruchomości komercyjnych - Warszawa , mazowieckie od Michael Page Samodzielna Księgowa - właściciel nieruchomości komercyjnych li {color: #333338;font-family: Arial, Helvetica, sans-serif;font-size: 13px !important;line-height: 16px !important;margin: 0px 0px 0px 20px !important;}h2 {margin-top: auto !important;}W związku z rozbudową struktury działu finansowego poszukujemy kandydatów na stanowisko Samodzielnej Księgowej (m/k). Zatrudniona osoba będzie odpowiedzialna za samodzielną obsługę dwóch nieruchomości handlowych (raportowanie, kalkulacja podatków, księgowanie dokumentów). Jest to idealne stanowisko dla kandydatów, obsługujących podobne podmioty po stronie biura rachunkowego, którzy chcieliby przejść na stronę właściciela. Informacje o kliencie Naszym klientem jest międzynarodowa spółka z branży nieruchomości - rozpoznawalny właściciel obiektów komercyjnych w regionie Europy Środkowo-Wschodniej. Opis stanowiska Kompleksowe prowadzenie księgowości dla 2 nieruchomości handlowych Przygotowywanie rocznych sprawozdań finansowych zgodnie z UoR Kalkulacja podatków: VAT, CIT, podatek od nieruchomości Sporządzanie deklaracji podatkowych Sprawozdawczość do instytucji zewnętrznych np. GUS, NBP Prowadzanie ewidencji środków trwałych Uzgadnianie kont do comiesięcznych zamknięć Księgowanie faktur kosztowych, przychodowych oraz wyciągów bankowych Udział we wdrożeniu oraz testowaniu nowego systemu księgowego Profil kandydata Min. 5-letnie doświadczenie w księgowości oraz 2-letnie doświadczenie w samodzielnej obsłudze spółek Znajomość specyfiki branży nieruchomości - warunek konieczny Komunikatywna znajomość języka angielskiego - głównie kontakt mailowy Znajomość systemów Enova oraz MS Dynamics - mile widziane Bardzo dobra znajomość UoR oraz aktualnych zmian podatkowych Odpowiedzialność, zaangażowanie, dokładność Umiejętność pracy w zespole Oferujemy Stabilne zatrudnienie - umowa o pracę Atrakcyjne wynagrodzenie Premia roczna Prywatna opieka medyczna Dofinansowanie do lunchu Nowoczesne biuro w Centrum Koleżeńska atmosfera i elastyczność Please apply via the button on the right side of this job offer. Job detailsLocation: WarszawaContract type: Na czas nieokreślonyAbout Michael Page Michael Page is a leading professional recruitment consultancy specialising in the recruitment of permanent, contract and temporary positions on behalf of the world's top employers.More Follow us on: Prosimy o dopisanie następującej klauzuli: """"Wyrażam zgodę na przetwarzanie moich danych osobowych zawartych w mojej ofercie pracy dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z ustawą z dnia 29 sierpnia 1997 r. o ochronie danych osobowych (Dz. U. z 2002 r. Nr 101, poz. 926, ze zm.)."""" li {color: #333338;font-family: Arial, Helvetica, sans-serif;font-size: 13px !important;line-height: 16px !important;margin: 0px 0px 0px 20px !important;}h2 {margin-top: auto !important;}W związku z rozbudową struktury działu finansowego poszukujemy kandydatów na stanowisko Samodzielnej Księgowej (m/k). Zatrudniona osoba będzie odpowiedzialna za samodzielną obsługę dwóch nieruchomości handlowych (raportowanie, kalkulacja podatków, księgowanie dokumentów). Jest to idealne stanowisko dla kandydatów, obsługujących podobne podmioty po stronie biura rachunkowego, którzy chcieliby przejść na stronę właściciela. Informacje o kliencie Naszym klientem jest międzynarodowa spółka z branży nieruchomości - rozpoznawalny właściciel obiektów komercyjnych w regionie Europy Środkowo-Wschodniej. Opis stanowiska Kompleksowe prowadzenie księgowości dla 2 nieruchomości handlowych Przygotowywanie rocznych sprawozdań finansowych zgodnie z UoR Kalkulacja podatków: VAT, CIT, podatek od nieruchomości Sporządzanie deklaracji podatkowych Sprawozdawczość do instytucji zewnętrznych np. GUS, NBP Prowadzanie ewidencji środków trwałych Uzgadnianie kont do comiesięcznych zamknięć Księgowanie faktur kosztowych, przychodowych oraz wyciągów bankowych Udział we wdrożeniu oraz testowaniu nowego systemu księgowego Profil kandydata Min. 5-letnie doświadczenie w księgowości oraz 2-letnie doświadczenie w samodzielnej obsłudze spółek Znajomość specyfiki branży nieruchomości - warunek konieczny Komunikatywna znajomość języka angielskiego - głównie kontakt mailowy Znajomość systemów Enova oraz MS Dynamics - mile widziane Bardzo dobra znajomość UoR oraz aktualnych zmian podatkowych Odpowiedzialność, zaangażowanie, dokładność Umiejętność pracy w zespole Oferujemy Stabilne zatrudnienie - umowa o pracę Atrakcyjne wynagrodzenie Premia roczna Prywatna opieka medyczna Dofinansowanie do lunchu Nowoczesne biuro w Centrum Koleżeńska atmosfera i elastyczność"
;630918;Kierowca Międzynarodowy kat. C+E;833202;833202;833202;Twój zakres obowiązkówkierowanie zestawami ciągnik siodłowy + naczepa w ruchu międzynarodowymdbałość o najwyższą jakość wszelkich realizowanych zadań Nasze wymaganiaprawo jazdy kat. C+Eco najmniej półroczne doświadczenie na stanowisku kierowcy kat. C+Eaktualne orzeczenie lekarskie oraz aktualne badania psychologicznekarta kierowcyukończony kurs na przewóz rzeczyodpowiedzialność i motywacja do pracyBAZA KIEROWCÓW ZNAJDUJE SIĘ: WOJ. ŚLĄSKIE - WARSZOWICE, WOJ. WIELKOPOLSKIE - SWADZIM To oferujemyw zamian za rzetelne i odpowiedzialne wykonywanie obowiązków oferujemy stabilne i dobre warunki zatrudnienia w oparciu o umowę o pracę w renomowanej i cenionej na rynku firmiepracę zgodną z obowiązującymi przepisami i zachowaniem norm czasowychnowoczesny i komfortowo wyposażony taborprzyjazną atmosferę pracy oraz indywidualne podejście do każdego pracownikamożliwość zawarcia dodatkowego ubezpieczenia grupowego na preferencyjnych warunkachkompleksowe szkolenie stanowiskowe
;803955;Kierowca kat. B w transporcie międzynarodowym;832202;832202;832202;Twój zakres obowiązkówRealizacja zleceń transportowych na terenie Europy pojazdami dostawczymi o DMC do 3,5 tonyPrawidłowe zabezpieczenie ładunkuDbałość o rzetelne wykonywanie zleconych zadań, własny wizerunek oraz wizerunek zleceniodawcy.Wypełnianie dokumentacji transportowej CMRDbałość o powierzone narzędzie pracy Nasze wymaganiaDyspozycyjność, uczciwość, punktualnośćMinimum roczne doświadczenie w transporcie międzynarodowymAktualne badania psychologiczneAktualny paszportMożliwość wjazdu do wszystkich krajów europejskich, w tym do Wlk. Brytanii. To oferujemyUmowę o współpracy- B2BAtrakcyjne i terminowo wypłacane wynagrodzenie (termin płatności 7 dni): pierwsza umowa stawka 350 zł netto, kolejna 400 zł netto za każdą dobę w trasieSystem pracy 3/1 (23 dni w trasie) z możliwością wydłużeniaFlota ponad 200 pojazdów dostawczych (Mercedes Sprinter, MAN, Iveco) Zaświadczenie o niekaralności będzie stanowić dodatkowy atut - jest ono konieczne do skierowania kierowcy na szkolenie w zakresie obsługi ładunków lotniczych oraz do powierzenia obsługi przesyłek celnych. Jeśli Twój profil zawodowy różni się od naszych oczekiwań bądź jesteś zainteresowany inną formą zatrudnienia, a mimo wszystko jesteś zainteresowany pracą Kierowcy, złóż swoją aplikację, a my w odniesieniu do aktualnych procesów rekrutacyjnych, indywidualnie rozpatrzymy Twoją Kandydaturę.
;1251772;Regionalny Przedstawiciel ds. pozyskiwania gruntów pod Elektrownie Słoneczne i Magazyny Energii;333401;244090;244090;"Twój zakres obowiązkówWyszukiwanie gruntów pod projekty Elektrowni Słonecznych i Magazynów EnergiiWeryfikacja lokalizacji w terenie oraz odbywanie spotkań handlowychNegocjacje i zawieranie umów dzierżawy z właścicielami gruntów i firmami pośredniczącymiWspółpraca z jednostkami administracji samorządowej i rządowej w zakresie pozyskania dokumentów niezbędnych do realizacji inwestycjiWeryfikacja i przygotowanie nieruchomości w zakresie technicznym oraz dostępności komunikacyjnejOdpowiedzialność za jakość i terminowość realizacji projektówBieżące raportowanie postępów projektówWspółudział w projektach na każdym etapie inwestycji Nasze wymaganiaCzynne prawo jazdy kat. B oraz doświadczenie w pracy terenowej;Samodzielność, komunikatywność i energiczność w działaniach;Chęć do pracy „za kółkiem” w wymiarze 80% czasu pracy;Podstawowa wiedza w obszarze nieruchomości;Wysokie umiejętności interpersonalne;Wysoka motywacja do pracy na samodzielnym stanowisku,Doświadczenie w pracy terenowej;Obowiązkowość i odpowiedzialność za powierzone zadania, również w pracy zdalnej;Doświadczenie w negocjacjach;Znajomość komputera (MS Office);Własny samochód;Doświadczenie w pozyskiwaniu gruntów pod inwestycje (ze szczególnym uwzględnieniem OZE);Mile widziane: Mile widziane doświadczenie na podobnym stanowisku (np. w zakresie ekspansji pod sieci handlowe lub inne projekty deweloperskie)Znajomość elektronicznych platform mapowych (Geoportal),Doświadczenie w branży energetycznej,Znajomość branży rolniczej (maszyny, nawozy, produkty dla rolnictwa, doradztwo dla rolnictwa, prowadzenie spisów rolnych, etc.) To oferujemyumowę o pracę lub B2B z wynagrodzeniem podstawowym i wysoką prowizjązwrot kosztów (kilometrówka, podróże, Internet, telefon, etc.)prywatną opiekę medyczną Medicoverdofinansowanie do karty Multisportnarzędzia pracy – kart paliwowa, laptop, telefonmożliwość rozwoju w atrakcyjnej branży O nasRekrutacja prowadzona jest dla naszego klienta, lidera z branży Nieruchomości. Główne zadania dotyczą prowadzenia procesu dzierżawy i zakupu gruntów, pod inwestycje- od momentu poszukiwania odpowiednich nieruchomości, analizy potencjału, negocjacje warunków handlowych i finalizacja transakcji. Firma gwarantuje atrakcyjne wynagrodzenie, elastyczną formę zatrudnienia, pakiet benefitów oraz realne możliwości rozwoju."
;1016587;Senior IT Recruiter;242309;242309;242309;"Twój zakres obowiązkówOdpowiedzialność za kompleksową realizację projektów rekrutacyjnych do obszaru Technology;Przygotowanie strategii poszukiwań kandydatów, wykorzystanie różnych narzędzi rekrutacyjnych w tym portali profesjonalnych i mediów społecznościowych, prowadzenie interviews i rekomendacja kandydatów;Bezpośrednia współpraca z kadrą managerską wewnątrz organizacji;Przygotowywanie raportów i zestawień dotyczących prowadzonych procesów rekrutacyjnych;Udział w dodatkowych projektach z obszaru zarządzania zasobami ludzkimi;Dbanie o pozytywny wizerunek PwC oraz Candidate Experience. Nasze wymaganiaMin. 3 lata doświadczenia w samodzielnym prowadzeniu projektów rekrutacyjnych z obszaru technologii w wewnętrznym dziale HR lub agencji rekrutacyjnej;Znajomość lokalnego rynku pracy oraz rozbudowana sieć kontaktów wśród potencjalnych kandydatów;Bardzo dobre umiejętności komunikacji, budowania relacji, profesjonalizm zawodowy;Bardzo dobra organizacja pracy własnej, wielozadaniowość, dynamika działania, samodzielność;Proaktywne podejście do pozyskiwania kandydatów i kreatywność;Bardzo dobra znajomość języka angielskiego i polskiego w mowie i piśmie;Doświadczenie w rekrutowaniu stanowisk w obszarze Cloud i SAP będzie dodatkowym atutem. To oferujemydostęp do szerokiego wachlarzu szkoleń wewnętrznych;możliwości rozwoju zawodowego w wiodącej firmie doradczej, wśród wysokiej klasy specjalistów z doświadczeniem w najbardziej renomowanych firmach,praca w modelu hybrydowym;szeroki pakiet benefitów i systemu kafeteryjnego;dostęp do strefy PwC wellbeing. Myślisz o karierze w zespole rekrutacji?Chcesz pracować w jednej z najbardziej rozpoznawalnych firm konsultingowych na świecie?Dołącz do nas :) Prześlij swoją aplikację już dziś! W przypadku dodatkowych pytań skontaktuj się z nami: [email protected]"
;533104;Serwisant Technik Operator Automatów Vendingowych;962302;311508;311590;Kto szuka: KAFFERIA s.c. Stanowisko: Serwisant Technik Operator Automatów Vendingowych Lokalizacja: Gdańsk, Sopot, Gdynia pomorskie Opis stanowiska podany przez pracodawcę: Opis stanowiska uzupełnianie automatów z napojami gorącymi oraz napojami zimnymi i przekąskami drobne naprawy i wymiana zużytych elementów dbałość o czystość automatów oraz wizerunek firmy na podległym obszarze Wymagania stawiane pracownikowi: Wymagania odpowiedzialność i dobra samoorganizacja pracy umiejętność współpracy w zespole prawo jazdy kat. B Firma oferuje: Oferujemy dobrą, przyjazną atmosferę w pracy pracę w otoczeniu rozpoznawalnych marek: Jacobs, Tymbark, Mars możliwość decydowania o organizacji swojej pracy wynagrodzenie powiązane z osiąganymi wynikami urlopy w okresie wakacyjnym po okresie próbnym umowa o pracę narzędzia pracy: samochód służbowy, telefon stabilność zatrudnienia proces szkoleniowy i ciągły rozwój wpisany w działalność firmy Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;392998;Krawiec;753105;753105;753105;Powiatowy Urząd Pracy w Pile Krawiec Miejsce pracy: Piła Numer: StPr/21/1297 OBOWIĄZKI: Szycie skrojonej odzieży, prasowanie i stebnowanie. WARUNKI PRACY: Wymagania konieczne:Wykształcenie: zasadnicze zawodowe, brakWymagania inne:minimmum zawodowe, mile widziana umiejętność szycia Miejsce pracy:PiłaRodzaj umowy:Umowa o pracę w zastępstwieWynagrodzenie brutto:od 3 000 PLN KONTAKT: Sposób aplikowania:za pośrednictwem urzęduAdres:al. Niepodległości 24, 64-920 Piła, powiat: pilski, woj: wielkopolskieDane kontaktowe:Powiatowy Urząd Pracy w PileDoradca klienta067 215 11 27Sposób kontaktu:za pośrednictwem urzęduWymagane dokumenty:skierowanie do pracodawcy Źródło oferty pracy: Powiatowy Urząd Pracy w Pile
;758271;Serwisant mobilny zabudów samochodów specjalnych;723190;741290;723103;ZOELLER TECH Sp. z o.o. należy do grupy europejskich liderów produkujących pojazdy komunalne. W Polsce działamy od ponad 25 lat i jesteśmy największym producentem w branży w kraju. W związku ze swoim dynamicznym rozwojem szukamy kandydatów na następujące stanowisko: Serwisant mobilny zabudów samochodów specjalnych Opis stanowiska: obsługa serwisowa i naprawy zabudów samochodów specjalnych: hydraulika, pneumatyka i elektryka uzupełnianie dokumentacji serwisowej współpraca z doradcą serwisowym praca w terenie, w promieniu około 200 kilometrów od miejsca zamieszkania uzupełnianie stanów magazynowych dbanie o powierzone mienie i wyposażenie techniczne Oczekiwania: wykształcenie zawodowe – mechaniczne, elektrotechniczne, automatyka przemysłowa umiejętność montażu i naprawy hydrauliki siłowej oraz układów elektrycznych umiejętność czytania schematów, elektrycznych, hydraulicznych prawo jazdy kat. B znajomość MS Office gotowość do wyjazdów służbowych i samodzielnej pracy Oferujemy: pracę w firmie o ugruntowanej pozycji rynkowej narzędzia niezbędne do wykonywania powierzonych obowiązków, samochód służbowy, komputer, telefon zatrudnienie w oparciu o umowę o pracę dofinansowanie do wczasów dofinansowanie do kart Multisport dofinansowanie do pakietów medycznych możliwość przystąpienia do ubezpieczenia grupowego Zainteresowane osoby prosimy o przesyłanie swoich aplikacji klikając przycisk APLIKUJ TERAZ.
;1237150;Przedstawiciel ds. obsługi klienta (sprzedaż kredytów hipotecznych);331201;331201;31203;Twój zakres obowiązkówWsparcie w realizacji działań i procesów weryfikacyjnych u klientów zainteresowanych kredytami hipotecznymi,Współpraca z Ekspertami sprzedaży,Zapewnienie aktualnym i potencjalnym klientom wysokiej jakości zindywidualizowanej obsługi. Nasze wymaganiaMasz doświadczenie w obszarze Bankowości, w obszarze produktów hipotecznych będzie dodatkowym atutem.Posiadasz umiejętność sprawnego i szybkiego przyswajania nowych umiejętności, (systemów operacyjnych),Jesteś dokładny, skrupulatny i lubisz pracę przy których istotne jest zwracanie uwagi na detale,Łatwo nawiązujesz i budujesz długotrwałe relacje ze współpracownikami,Posiadasz wiedzę i doświadczenie z zakresu finansów osobistych. To oferujemyUnikalny pakiet szkoleń, dzięki któremu rozwiniesz swoje kompetencje sprzedażowe, ale także pogłębisz wiedzę o rynkuStabilność zatrudnienia w oparciu o umowę o pracę,Pracę w dynamicznym zespole, otwartym na zmiany zachodzące na rynku bankowym,Motywujący i atrakcyjny system premiowy oraz benefity pozapłacowe.
;1143967;Kierownik Contact Center i Wsparcia Sprzedaży (Lead Generation Manager);122102;243109;122102;Twój zakres obowiązkówJako Kierownik Contact Center i Wsparcia Sprzedaży będziesz koncentrować się na generowaniu szans/możliwości sprzedażowych. Zapewnisz zespołowi sprzedaży leady, które pomogą naszym Doradcom spędzać więcej czasu na spotkaniach z potencjalnymi klientami. Twoje zadania to:Współpraca z zewnętrznymi contact center w zakresie umawiania spotkań handlowych dla Doradców oraz koordynacja tych współpracPozyskiwanie nowych firm do współpracyBudowa wewnętrznego contact center nastawionego na realizację kampanii prospectingowychPozyskiwanie kalorycznych baz kontaktów oraz kwalifikowanie ich do kampaniiZarządzanie zespołem telemarketerów własnych oraz rozwój kompetencji zespołuOdpowiedzialność za pozyskiwanie leadów kwalifikowanych umożliwiających Doradcom odbywanie spotkań handlowych z klientemInicjowanie działań mających na celu zdobywanie kontaktów do potencjalnych klientówŚcisła współpraca z Departamentami Sprzedaży i Marketingu Nasze wymaganiaPoparte sukcesami* doświadczenie w obszarze Lead Generation (*leady pozyskane przekładały się na leady kwalifikowane)Doświadczenie we współpracy z zewnętrznymi contact center zajmującymi się umawianiem spotkań handlowych (mile widziane posiadanie własnej bazy firm do współpracy w tym obszarze)Doświadczenie w budowaniu i zarządzaniu wewnętrznym contact center / działem telemarketinguUmiejętność prowadzenia skutecznych kampanii telemarketingowych na istniejących bazach kontaktówPomysły w jaki sposób skutecznie generować leady sprzedażoweWcześniejsze praktyczne doświadczenie w sprzedaży (np. zarządzanie zespołem sprzedażowym, praca jako doradca klienta)Umiejętność analitycznego myślenia i wyciągania wnioskówBranie pełnej odpowiedzialności za powierzone zadaniaUmiejętność pracy w zmiennym środowiskuUmiejętność zarządzania zespołem sprzedaży / telemarketinguZnajomość technik sprzedaży oraz standardów obsługi klientaNastawienie na wynik oraz efektywność działania (Twoja praca będzie skupiona na współrealizacji określonych celów sprzedażowych)Doskonała znajomość Excel To oferujemywspółpracę na full time na podstawie umowy UoP lub B2B (sam wybierasz) oraz wynagrodzenia zgodnego z Twoim doświadczeniemelastycznego czasu pracy, bo skupiamy się na efektach a nie godzinach spędzonych w biurzeotwartości i przestrzeni do wyrażania własnego zdania i wdrażania - na co dzień będziesz mieć kontakt z Zarządem i Dyrektorami poszczególnych departamentów, więc jeśli masz wystarczająco dobre argumenty i konkretny plan, za którego wdrożenie weźmiesz odpowiedzialność - działaj śmiałomożliwość tworzenia nowej komórki organizacyjnej, której praca będzie mieć wpływ na cały biznesokazję do rozwoju w jednej z najszybciej rozwijających się obecnie branż odnawialnych źródeł energiipracę pełną sensu, bo Twoje działania przekładają się na sukces całej firmy
;439867;Kierownik Sklepu;142004;142004;142004;Twój zakres obowiązkówZarządzanie sklepem zgodnie ze standardami firmyZorientowanie na osiągnięcie planowanego poziomu sprzedażyMotywowanie oraz rozwój kompetencji podległego zespołuBudowanie pozytywnego wizerunku sklepu i marki Nasze wymaganiaDoświadczenie na stanowisku kierownika/ zastępcy kierownika w sieciach handlowychUmiejętność pracy na wybranych wskaźnikach sprzedażyUmiejętność prowadzenia pracy kilkunastoosobowego zespołuChęć do rozwoju, nieszablonowe myślenie To oferujemyUmowa o pracęElastyczny grafikKarta Multi Sport PLUSUbezpieczenie na życie finansowane przez pracodawcęMożliwość awansuw ramach struktury firmyMotywacyjny system premiowy
;940614;Operator maszyn;818990;818990;818990;Kto szuka: Gigroup - PL Stanowisko: Operator maszyn Numer referencyjny: 4920 Lokalizacja: Swarzędz wielkopolskie Opis stanowiska podany przez pracodawcę: Dla naszego Klienta, firmy działającej w branży automotive, poszukujemy osób na stanowisko:Operator maszynMiejsce pracy - SwarzędzDo Twoich obowiązków będzie należało: • obsługa maszyn,• prace manualne,• kontrola jakości produktów,• wykonywanie innych zadań zleconych przez przełożonego. Czego oczekujemy od Ciebie: • dyspozycyjności,• chęci do pracy i nauki,• umiejętności współpracy oraz organizacji własnej pracy,• mile widziane uprawnienia spawalnicze. W zamian za Twoje zaangażowanie oferujemy: • wynagrodzenie + 15% stałej premii• umowę o pracę,• podwyżkę po okresie próbnym,• możliwość przystąpienia do pakietu benefitów pracowniczych (dofinansowanie do karty sportowej, dodatkową opiekę medyczną, • szkolenia podnoszące umiejętności. Zainteresowane osoby prosimy o aplikowanie CV.Agencja pracy Gi Group - posiadamy Certyfikat Ministerstwa Gospodarki i Pracy nr 570. Wymagania stawiane pracownikowi: Dla naszego Klienta, firmy działającej w branży automotive, poszukujemy osób na stanowisko:Operator maszynMiejsce pracy - SwarzędzDo Twoich obowiązków będzie należało: • obsługa maszyn,• prace manualne,• kontrola jakości produktów,• wykonywanie innych zadań zleconych przez przełożonego. Czego oczekujemy od Ciebie: • dyspozycyjności,• chęci do pracy i nauki,• umiejętności współpracy oraz organizacji własnej pracy,• mile widziane uprawnienia spawalnicze. W zamian za Twoje zaangażowanie oferujemy: • wynagrodzenie + 15% stałej premii• umowę o pracę,• podwyżkę po okresie próbnym,• możliwość przystąpienia do pakietu benefitów pracowniczych (dofinansowanie do karty sportowej, dodatkową opiekę medyczną, • szkolenia podnoszące umiejętności. Zainteresowane osoby prosimy o aplikowanie CV.Agencja pracy Gi Group - posiadamy Certyfikat Ministerstwa Gospodarki i Pracy nr 570. Kontakt do pracodawcy: Kliknij tutaj, aby skontaktować się z pracodawcą lub wysłać swoje CV » Aplikuj na tą ofertę pracy
;129112;PRACOWNIK DO WYKAŃCZANIA WNĘTRZ;712990;712990;712990;Wykształcenie: brak lub niepełne podstawowe, brakInne wymagania: Wymagania: doświadczenie zawodowe.
;316748;Pracownik ochrony;541307;541307;541307;Zakres obowiązków:Wykonywanie zadań zgodnie z regulaminem obserwacji obiektu handlowego, prowadzenie dokumentacji obiektowej.Wymagania:Wymagania konieczne: Wykształcenie: brak lub niepełne podstawowe, brakUprawnienia: umiejętność pracy w zespole , dyspozycyjnośćInne wymagania: Mile widziane doświadczenie, odposrność na stres, spostrzegawczość.Wynagrodzenie brutto: od 18,3 PLNRodzaj umowy:Umowa zlecenie / Umowa o świadczenie usługLiczba wolnych miejsc pracy:, dla niepełnosprawnych 1Sposób aplikowania:bezpośrednio do pracodawcyPracodawca:Solid security sp. z o.oMiejsce pracy: 22-400 Zamość, powiat: m. Zamość, woj: lubelskieOsoba do kontaktu:Andrzej SokółKontakt:Preferowane formy kontaktu: telefon, e-mail, innyNumer telefonu:814465xxx pokaż cały »Wymagane dokumenty:cvData rozpoczęcia pracy:14.06.2021Data ważności ogłoszenia:07.07.2021Dodane przez:Powiatowy Urząd Pracy w ZamościuIdentyfikator oferty:StPr/21/1714
;249244;Nauczyciel na kierunkach dentystycznych;235910;231009;231009;Szkoła dla dorosłych TEB Edukacja w Bielsku-Białej poszukuje nauczyciela na kierunki dentystyczne: technik dentystyczny, asystentka stomatologiczna, higienistka stomatologiczna. Poszukujemy osoby z wykształceniem kierunkowym z doświadczeniem zawodowym. Zapraszamy do współpracy. Ilość godzin do uzgodnienia. Obecnie prowadzimy zajęcia w trybie hybrydowym część odbywa się zdalnie część stacjonarnie.
;483819;Asystent działu technicznego;411090;411090;214990;Zakres obowiązków:Pomoc pracownikom działu technicznegoRealizacja umów z klientamiprzygotowanie dokumentacji technicznejpraca w Zawierciu w godz. 7-15Wymagania:Wymagania konieczne: Wykształcenie: wyższe (w tym licencjat ), techniczneUprawnienia: PRAWO JAZDY BInne wymagania: wymagania: wykształcenie wyższe techniczne, obsługa komputera pakiet microsost office, prawo jazdy kat. B, mile widziane osoby bez doświadczenia zawodowego, samodzielność, dobra organizacja pracy, systematycznośćWynagrodzenie brutto: od 3 000 PLNRodzaj umowy:Umowa o pracę na czas określonySposób aplikowania:bezpośrednio do pracodawcyPracodawca:Michniewski safety technology sp. z o.o.Profil działalności pracodawcy:Działalność w zakresie inżynierii i związane z nią doradztwo techniczneMiejsce pracy: Okólna 10, 42-400 Zawiercie, powiat: zawierciański, woj: śląskieAdres:Warszawska 40/2A, 40-008 Katowice, powiat: m. Katowice, woj: śląskieOsoba do kontaktu:Monika JaworskaKontakt:Preferowane formy kontaktu: e-mailWymagane dokumenty:CV proszę kierować na adres e-mail: pawel.michniewski@m-s-t.plData rozpoczęcia pracy:01.03.2021Data ważności ogłoszenia:09.07.2021Dodane przez:Powiatowy Urząd Pracy w ZawierciuIdentyfikator oferty:StPr/21/0141
;1311411;Specjalista ds. Logistyki;242108;242108;242108;Specjalista ds. Logistyki Miejsce pracy: Warszawa ES/SL/IU/24/0221 Twoje Zadania: Współpraca z Klientami wewnętrznymi i zewnętrznymi w zakresie realizowanych zadań z obszaru logistycznego Wprowadzanie zamówień do systemów wspierających dystrybucję Koordynacja procesów związanych z dystrybucją towarów handlowych, w tym raportowanie Wystawianie faktur, not oraz przygotowywanie dokumentów dotyczących realizowanych usług w zakresie obszaru logistycznego Rozpatrywanie interwencji logistycznych zgłaszanych przez odbiorców towarów handlowych dystrybuowanych z magazynu oraz przygotowywanie pisemnych wyjaśnień Współudział w pracach przy realizacji projektów Tworzenie i aktualizacja dokumentów związanych z obszarem logistycznym. Nasze Oczekiwania: Doświadczenie w pracy: w logistyce, telekomunikacji lub w sprzedaży Komunikatywność i umiejętność współpracy w zespole Dobra organizacja pracy Obsługa MS Office (Word, dobra znajomość Excel, PowerPoint), Umiejętności analityczne Znajomość systemu SAP, SOS, CSS, Pulsar, Simple będzie dodatkowym atutem Wykształcenie wyższe preferowane w obszarze logistyki Oferujemy: Zatrudnienie w oparciu o umowę o pracę Możliwość rozwoju kompetencji zawodowych i zdobycia doświadczenia w największej grupie medialno-telekomunikacyjnej w Polsce Bogaty pakiet socjalny (m.in. Luxmed, Multisport) Pracę w zgranym zespole ukierunkowanym na wspólny cel i dbającym o dobrą atmosferę pracy Wszystkie zainteresowane osoby prosimy o przesłanie CV oraz listu motywacyjnego w wersji elektronicznej za pomocą przycisku: APLIKUJ TERAZ
;891758;Praca na wakacje bądź na stałe -3700 zł/msc;933304;933304;432190;Zakres obowiązków: -przyjmowanie i weryfikacja dostaw-wyszukiwanie i kompletacja towaru na magazynie-układnie towaru na półkach i regałach-załadunek towaru -dbałość o porządek na magazynieWymagamy: -własny dojazd do miejsca pracy: Dąbrowa k. Poznania-aktualna ks. sanepid-brak przeciwwskazań do pracy w chłodni/mroźniOferujemy: -pracę od zaraz-zatrudnienie na podstawie um. zlecenie z możliwością przejścia na um. o pracę-pracę w systemie III zmianowym-atrakcyjną stawkę godzinową 22zł/h-szkolenie BPH i profesjonalne wdrożenie do pracy-odzież roboczą-stały kontakt z Koordynatorem i obsługę administracyjną on-lineSzukasz pracy na wakacje lub na stałe? Znasz kogoś kto szuka pracy?Zadzwoń już teraz 790 790 xxx pokaż cały »Aplikując, pamiętaj o dodaniu następującej klauzuli:Wyrażam zgodę na przetwarzanie danych osobowych zawartych w niniejszym dokumencie do realizacji obecnego jak i przyszłych procesów rekrutacyjnych zgodnie z ustawą z dnia 29.08.1997 o Ochronie Danych Osobowych, (Dz. Ustaw nr 133 poz. 883, z art. 23 i następnych ww. ustawy) oraz zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (ogólne rozporządzenie o ochronie danych)”. Agencja Pracy FallWork 6231.
